College Code,College Name,College Type,Location,Branch,Category,Year,Rank,Round,Data Source
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Civil Engineering","3BK",2024,2056,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Civil Engineering","3BR",2024,2346,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Civil Engineering","GM",2024,4499,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Civil Engineering","SCG",2024,764,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Civil Engineering","SCK",2024,2087,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Civil Engineering","SCR",2024,3231,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Civil Engineering","STG",2024,4533,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Civil Engineering","STK",2024,4255,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Civil Engineering","STR",2024,4684,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","1G",2024,3650,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","1K",2024,4301,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","1R",2024,3688,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","2AG",2024,4717,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","2AK",2024,2732,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","2AR",2024,4587,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","2BG",2024,5456,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","2BK",2024,4946,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","2BR",2024,1206,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","3AG",2024,4100,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","3AK",2024,2424,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","3AR",2024,3387,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","3BG",2024,4931,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","3BK",2024,1868,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","3BR",2024,5902,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","GM",2024,1072,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","SCG",2024,4427,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","SCK",2024,732,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","SCR",2024,3332,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","STG",2024,5251,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","STK",2024,797,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","STR",2024,5972,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 2","1G",2024,5146,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 2","1K",2024,2763,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 2","1R",2024,3823,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 2","2AG",2024,311,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 2","2AK",2024,5372,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 2","2AR",2024,585,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 2","2BG",2024,690,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 2","2BK",2024,5039,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 2","2BR",2024,5447,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 2","3AG",2024,897,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 2","3AK",2024,5549,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 2","3AR",2024,3584,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 2","3BG",2024,1402,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 2","3BK",2024,796,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 2","3BR",2024,2692,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 2","GM",2024,1055,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 2","SCG",2024,879,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 2","SCK",2024,3178,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 2","SCR",2024,719,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 2","STG",2024,3452,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 2","STK",2024,279,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Computer Science and Engineering (CSE) - Batch 2","STR",2024,184,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology","1G",2024,935,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology","1K",2024,3041,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology","1R",2024,2395,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology","2AG",2024,5493,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology","2AK",2024,3265,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology","2AR",2024,603,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology","2BG",2024,4804,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology","2BK",2024,5942,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology","2BR",2024,5111,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology","3AG",2024,4446,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology","3AK",2024,5823,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology","3AR",2024,235,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology","3BG",2024,263,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology","3BK",2024,5449,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology","3BR",2024,2341,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology","GM",2024,5566,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology","SCG",2024,2883,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology","SCK",2024,1098,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology","SCR",2024,1535,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology","STG",2024,3820,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology","STK",2024,5813,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology","STR",2024,3773,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology - Batch 2","1G",2024,5121,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology - Batch 2","1K",2024,4986,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology - Batch 2","1R",2024,5085,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology - Batch 2","2AG",2024,3723,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology - Batch 2","2AK",2024,855,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology - Batch 2","2AR",2024,2385,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology - Batch 2","2BG",2024,1314,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology - Batch 2","2BK",2024,2748,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology - Batch 2","2BR",2024,3295,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology - Batch 2","3AG",2024,5741,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology - Batch 2","3AK",2024,1935,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology - Batch 2","3AR",2024,4463,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology - Batch 2","3BG",2024,4044,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology - Batch 2","3BK",2024,1714,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology - Batch 2","3BR",2024,1604,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology - Batch 2","GM",2024,2913,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology - Batch 2","SCG",2024,3600,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology - Batch 2","SCK",2024,4903,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology - Batch 2","SCR",2024,372,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology - Batch 2","STG",2024,1939,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology - Batch 2","STK",2024,293,"FIRST","current"
"68f1152aac0ce5fe833afcfd","P E S College of Engineering","Autonomous","Karnataka, India","Science and Technology - Batch 2","STR",2024,3573,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","1G",2024,2010,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","1K",2024,5389,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","1R",2024,4097,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","2AG",2024,5262,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","2AK",2024,2811,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","2AR",2024,1834,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","2BG",2024,1030,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","2BK",2024,527,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","2BR",2024,515,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","3AG",2024,1296,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","3AK",2024,1393,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","3AR",2024,1959,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","3BG",2024,143,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","3BK",2024,5945,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","3BR",2024,5938,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","GM",2024,3765,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","SCG",2024,1456,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","SCK",2024,2365,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","SCR",2024,2201,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","STG",2024,2535,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","STK",2024,2741,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Artificial Intelligence & Machine Learning (AIML)","STR",2024,5371,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Civil Engineering","1G",2024,5739,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Civil Engineering","1K",2024,1775,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Civil Engineering","1R",2024,3917,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Civil Engineering","2AG",2024,3844,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Civil Engineering","2AK",2024,5855,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Civil Engineering","2AR",2024,194,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Civil Engineering","2BG",2024,1328,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Civil Engineering","2BK",2024,394,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Civil Engineering","2BR",2024,2756,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Civil Engineering","3AG",2024,776,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Civil Engineering","3AK",2024,1109,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Civil Engineering","3AR",2024,3983,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Civil Engineering","3BG",2024,1646,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Civil Engineering","3BK",2024,1003,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Civil Engineering","3BR",2024,4317,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Civil Engineering","GM",2024,4452,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Civil Engineering","SCG",2024,155,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Civil Engineering","SCK",2024,506,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Civil Engineering","SCR",2024,4394,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Civil Engineering","STG",2024,5548,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Civil Engineering","STK",2024,947,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Civil Engineering","STR",2024,4034,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","1G",2024,3584,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","1K",2024,5524,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","1R",2024,2137,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","2AG",2024,2821,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","2AK",2024,4892,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","2AR",2024,983,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","2BG",2024,1252,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","2BK",2024,2465,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","2BR",2024,4503,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","3AG",2024,4631,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","3AK",2024,4662,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","3AR",2024,4359,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","3BG",2024,4792,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","3BK",2024,5278,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","3BR",2024,5936,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","GM",2024,884,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","SCG",2024,979,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","SCK",2024,5688,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","SCR",2024,2230,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","STG",2024,3208,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","STK",2024,2403,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Computer Science and Engineering (CSE) - Batch 1","STR",2024,1577,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electrical and Electronics Engineering (EEE)","1G",2024,4982,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electrical and Electronics Engineering (EEE)","1K",2024,521,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electrical and Electronics Engineering (EEE)","1R",2024,1693,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electrical and Electronics Engineering (EEE)","2AG",2024,5036,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electrical and Electronics Engineering (EEE)","2AK",2024,3270,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electrical and Electronics Engineering (EEE)","2AR",2024,2414,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electrical and Electronics Engineering (EEE)","2BG",2024,5602,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electrical and Electronics Engineering (EEE)","2BK",2024,453,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electrical and Electronics Engineering (EEE)","2BR",2024,518,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electrical and Electronics Engineering (EEE)","3AG",2024,2273,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electrical and Electronics Engineering (EEE)","3AK",2024,4750,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electrical and Electronics Engineering (EEE)","3AR",2024,3519,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electrical and Electronics Engineering (EEE)","3BG",2024,2306,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electrical and Electronics Engineering (EEE)","3BK",2024,1611,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electrical and Electronics Engineering (EEE)","3BR",2024,1479,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electrical and Electronics Engineering (EEE)","GM",2024,1786,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electrical and Electronics Engineering (EEE)","SCG",2024,5429,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electrical and Electronics Engineering (EEE)","SCK",2024,3342,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electrical and Electronics Engineering (EEE)","SCR",2024,4377,"FIRST","current"
"68f1152aac0ce5fe833afd04","P D A College of Engineering","Private","Karnataka, India","Electrical and Electronics Engineering (EEE)","STG",2024,2138,"FIRST","current"
